页码,标题,价格,区域,房子面积,朝向,房屋类型,楼层,链接,爬取时间
14,整租·东宸源著 4室2厅 复式 南,4830 元/月,浦东-临港新城-东宸源著,120.00㎡,南,4室2厅2卫,低楼层                        （4层）,https://sh.lianjia.com/zufang/SH1940450907665727488.html,2025-11-17 19:48:56
14,整租·绿地东岸涟城 3室1厅 南/北,2415 元/月,浦东-临港新城-绿地东岸涟城,82.86㎡,南 北,3室1厅2卫,中楼层                        （5层）,https://sh.lianjia.com/zufang/SH1951024085966258176.html,2025-11-17 19:48:56
14,整租·云上栖谷(清韵雅苑) 3室2厅 南,3570 元/月,浦东-临港新城-云上栖谷(清韵雅苑),102.00㎡,南,3室2厅1卫,高楼层                        （7层）,https://sh.lianjia.com/zufang/SH1959465884992929792.html,2025-11-17 19:48:56
14,整租·万达钻石湾 3室2厅 南,2919 元/月,浦东-临港新城-万达钻石湾,87.00㎡,南,3室2厅1卫,高楼层                        （17层）,https://sh.lianjia.com/zufang/SH2015243566971879424.html,2025-11-17 19:48:56
14,整租·上实望海 3室2厅 南,3255 元/月,浦东-临港新城-上实望海,100.00㎡,南,3室2厅2卫,高楼层                        （16层）,https://sh.lianjia.com/zufang/SH2014954385452302336.html,2025-11-17 19:48:56
14,整租·临港十七区 1室0厅 西,1575 元/月,浦东-临港新城-临港十七区,37.00㎡,西,1室0厅1卫,中楼层                        （21层）,https://sh.lianjia.com/zufang/SH2019704702928683008.html,2025-11-17 19:48:56
14,整租·绿地东岸涟城 1室1厅 南/北,2200 元/月,浦东-临港新城-绿地东岸涟城,52.00㎡,南 北,1室1厅1卫,中楼层                        （11层）,https://sh.lianjia.com/zufang/SH2022662249067315200.html,2025-11-17 19:48:56
14,整租·万科金域澜湾 2室2厅 南,3000 元/月,浦东-临港新城-万科金域澜湾,75.00㎡,南,2室2厅1卫,高楼层                        （8层）,https://sh.lianjia.com/zufang/SH2027344502355656704.html,2025-11-17 19:48:56
14,整租·滴水湖馨苑创馨派 1室1厅 南,2100 元/月,浦东-临港新城-滴水湖馨苑创馨派,42.00㎡,南,1室1厅1卫,高楼层                        （6层）,https://sh.lianjia.com/zufang/SH2029099033355616256.html,2025-11-17 19:48:56
14,整租·绿地东岸涟城 2室2厅 南/北,2310 元/月,浦东-临港新城-绿地东岸涟城,74.15㎡,南 北,2室2厅1卫,低楼层                        （11层）,https://sh.lianjia.com/zufang/SH2037562824267399168.html,2025-11-17 19:48:56
14,整租·宜浩佳园南区 3室2厅 南/北,3150 元/月,浦东-临港新城-宜浩佳园南区,118.45㎡,南 北,3室2厅2卫,低楼层                        （4层）,https://sh.lianjia.com/zufang/SH2038293763830317056.html,2025-11-17 19:48:56
14,整租·临港十七区 1室1厅 南,1470 元/月,浦东-临港新城-临港十七区,41.33㎡,南,1室1厅1卫,中楼层                        （21层）,https://sh.lianjia.com/zufang/SH2039379708939862016.html,2025-11-17 19:48:56
14,整租·港城悦庭 3室2厅 南/北,3570 元/月,浦东-临港新城-港城悦庭,92.00㎡,南 北,3室2厅2卫,中楼层                        （17层）,https://sh.lianjia.com/zufang/SH2049487693758332928.html,2025-11-17 19:48:56
14,整租·雅戈尔 3室2厅 南/北,2900 元/月,浦东-临港新城-雅戈尔,100.00㎡,南 北,3室2厅2卫,中楼层                        （16层）,https://sh.lianjia.com/zufang/SH2054176151487643648.html,2025-11-17 19:48:56
14,整租·绿地临港家园（海洋小区） 2室2厅 南/北,2580 元/月,浦东-临港新城-绿地临港家园（海洋小区）,96.98㎡,南 北,2室2厅1卫,低楼层                        （4层）,https://sh.lianjia.com/zufang/SH2056741224286519296.html,2025-11-17 19:48:56
14,整租·临港新世界休闲广场 2室1厅 南/北,2200 元/月,浦东-临港新城-临港新世界休闲广场,60.47㎡,南 北,2室1厅1卫,高楼层                        （7层）,https://sh.lianjia.com/zufang/SH2057034355217268736.html,2025-11-17 19:48:56
16,整租·万达钻石湾 3室2厅 南/北,3465 元/月,浦东-临港新城-万达钻石湾,96.00㎡,南 北,3室2厅2卫,低楼层                        （17层）,https://sh.lianjia.com/zufang/SH1977946941744480256.html,2025-11-17 19:49:02
16,整租·紫菁庭 3室1厅 南/北,2990 元/月,浦东-临港新城-紫菁庭,91.47㎡,南 北,3室1厅1卫,低楼层                        （13层）,https://sh.lianjia.com/zufang/SH1870424506183450624.html,2025-11-17 19:49:02
16,整租·龙光·天曜 3室2厅 南/北,3150 元/月,浦东-临港新城-龙光·天曜,86.00㎡,南 北,3室2厅1卫,高楼层                        （15层）,https://sh.lianjia.com/zufang/SH1973674051180167168.html,2025-11-17 19:49:02
16,整租·万科金域澜湾 3室2厅 南/北,3600 元/月,浦东-临港新城-万科金域澜湾,90.00㎡,南 北,3室2厅2卫,中楼层                        （8层）,https://sh.lianjia.com/zufang/SH1974801633862746112.html,2025-11-17 19:49:02
16,整租·中建御湖澜庭 3室2厅 南/北,3200 元/月,浦东-临港新城-中建御湖澜庭,89.00㎡,南 北,3室2厅1卫,中楼层                        （18层）,https://sh.lianjia.com/zufang/SH1924732833729871872.html,2025-11-17 19:49:02
16,整租·临港家园 2室2厅 南/北,2600 元/月,浦东-临港新城-临港家园,96.92㎡,南 北,2室2厅1卫,低楼层                        （13层）,https://sh.lianjia.com/zufang/SH1927745625420464128.html,2025-11-17 19:49:02
16,整租·东宸源著 4室2厅 复式 南,4830 元/月,浦东-临港新城-东宸源著,120.00㎡,南,4室2厅2卫,低楼层                        （4层）,https://sh.lianjia.com/zufang/SH1940450907665727488.html,2025-11-17 19:49:02
16,整租·万达钻石湾 3室2厅 南/北,3600 元/月,浦东-临港新城-万达钻石湾,97.00㎡,南 北,3室2厅2卫,高楼层                        （17层）,https://sh.lianjia.com/zufang/SH1941155295518523392.html,2025-11-17 19:49:02
16,整租·碧云壹零 4室2厅 南/北,4830 元/月,浦东-临港新城-碧云壹零,229.32㎡,南 北,4室2厅3卫,中楼层                        （6层）,https://sh.lianjia.com/zufang/SH1941061090985115648.html,2025-11-17 19:49:02
16,整租·保利铃兰公馆 3室2厅 南/北,3500 元/月,浦东-临港新城-保利铃兰公馆,89.95㎡,南 北,3室2厅2卫,低楼层                        （8层）,https://sh.lianjia.com/zufang/SH1963881889580187648.html,2025-11-17 19:49:02
16,整租·万科金域澜湾 2室1厅 南,3000 元/月,浦东-临港新城-万科金域澜湾,75.12㎡,南,2室1厅1卫,低楼层                        （8层）,https://sh.lianjia.com/zufang/SH1885661875056672768.html,2025-11-17 19:49:02
16,整租·绿地东岸涟城 3室1厅 南/北,2415 元/月,浦东-临港新城-绿地东岸涟城,82.86㎡,南 北,3室1厅2卫,中楼层                        （5层）,https://sh.lianjia.com/zufang/SH1951024085966258176.html,2025-11-17 19:49:02
16,整租·宜浩佳园南区 2室2厅 南,2258 元/月,浦东-临港新城-宜浩佳园南区,85.00㎡,南,2室2厅1卫,低楼层                        （4层）,https://sh.lianjia.com/zufang/SH1951474934995746816.html,2025-11-17 19:49:02
16,整租·宜浩佳园北区 2室2厅 南,2100 元/月,浦东-临港新城-宜浩佳园北区,82.34㎡,南,2室2厅1卫,低楼层                        （4层）,https://sh.lianjia.com/zufang/SH1827963802000293888.html,2025-11-17 19:49:02
16,整租·宜浩佳园北区 1室2厅 南/北,2200 元/月,浦东-临港新城-宜浩佳园北区,75.01㎡,南 北,1室2厅1卫,中楼层                        （6层）,https://sh.lianjia.com/zufang/SH1721117928943779840.html,2025-11-17 19:49:02
16,整租·临港十七区 1室1厅 北,1500 元/月,浦东-临港新城-临港十七区,39.05㎡,北,1室1厅1卫,高楼层                        （15层）,https://sh.lianjia.com/zufang/SH1759035179197792256.html,2025-11-17 19:49:02
16,整租·万达钻石湾 3室2厅 南,4200 元/月,浦东-临港新城-万达钻石湾,108.00㎡,南,3室2厅2卫,低楼层                        （16层）,https://sh.lianjia.com/zufang/SH1845037435692515328.html,2025-11-17 19:49:02
16,整租·保利玲珑公馆 3室1厅 南/北,2800 元/月,浦东-临港新城-保利玲珑公馆,88.89㎡,南 北,3室1厅2卫,低楼层                        （14层）,https://sh.lianjia.com/zufang/SH2080257613441794048.html,2025-11-17 19:49:02
16,整租·临港十七区 1室1厅 东,2100 元/月,浦东-临港新城-临港十七区,39.00㎡,东,1室1厅1卫,低楼层                        （15层）,https://sh.lianjia.com/zufang/SH2079892135775043584.html,2025-11-17 19:49:02
16,整租·保利蔚蓝林语 4室2厅 南,5300 元/月,浦东-临港新城-保利蔚蓝林语,152.39㎡,南,4室2厅3卫,低楼层                        （4层）,https://sh.lianjia.com/zufang/SH2081325673439297536.html,2025-11-17 19:49:02
16,整租·宜浩佳园南区 3室2厅 南/北,3465 元/月,浦东-临港新城-宜浩佳园南区,118.58㎡,南 北,3室2厅2卫,低楼层                        （4层）,https://sh.lianjia.com/zufang/SH2080641415292911616.html,2025-11-17 19:49:02
16,整租·港城悦庭 3室1厅 南,4500 元/月,浦东-临港新城-港城悦庭,116.42㎡,南,3室1厅2卫,中楼层                        （16层）,https://sh.lianjia.com/zufang/SH2081762392005410816.html,2025-11-17 19:49:02
16,整租·玲珑悦庭 1室1厅 南,2660 元/月,浦东-临港新城-玲珑悦庭,59.56㎡,南,1室1厅1卫,中楼层                        （7层）,https://sh.lianjia.com/zufang/SH2082143269558419456.html,2025-11-17 19:49:02
16,整租·绿地东岸涟城 2室2厅 南/北,2600 元/月,浦东-临港新城-绿地东岸涟城,88.23㎡,南 北,2室2厅1卫,中楼层                        （5层）,https://sh.lianjia.com/zufang/SH2082683928107286528.html,2025-11-17 19:49:02
16,整租·艾森公馆 2室2厅 南/北,2700 元/月,浦东-临港新城-艾森公馆,100.40㎡,南 北,2室2厅2卫,中楼层                        （11层）,https://sh.lianjia.com/zufang/SH2083573070429159424.html,2025-11-17 19:49:02
16,整租·临港家园 3室2厅 南,2800 元/月,浦东-临港新城-临港家园,95.40㎡,南,3室2厅1卫,高楼层                        （12层）,https://sh.lianjia.com/zufang/SH2087172686856847360.html,2025-11-17 19:49:02
16,整租·临港十七区 1室1厅 南,1575 元/月,浦东-临港新城-临港十七区,42.00㎡,南,1室1厅1卫,中楼层                        （21层）,https://sh.lianjia.com/zufang/SH2087945824175652864.html,2025-11-17 19:49:02
16,整租·艾森公馆 3室2厅 南,3500 元/月,浦东-临港新城-艾森公馆,90.00㎡,南,3室2厅1卫,中楼层                        （18层）,https://sh.lianjia.com/zufang/SH2088105584569090048.html,2025-11-17 19:49:02
16,整租·中建玖海云天 3室2厅 南,3100 元/月,浦东-临港新城-中建玖海云天,98.80㎡,南,3室2厅2卫,高楼层                        （26层）,https://sh.lianjia.com/zufang/SH2098719407478931456.html,2025-11-17 19:49:02
16,整租·保利铃兰公馆 3室2厅 南/北,2800 元/月,浦东-临港新城-保利铃兰公馆,89.71㎡,南 北,3室2厅2卫,高楼层                        （8层）,https://sh.lianjia.com/zufang/SH2090430518729375744.html,2025-11-17 19:49:02
17,整租·临港家园 2室2厅 南/北,2600 元/月,浦东-临港新城-临港家园,96.92㎡,南 北,2室2厅1卫,低楼层                        （13层）,https://sh.lianjia.com/zufang/SH1927745625420464128.html,2025-11-17 19:49:05
17,整租·万科金域澜湾 3室2厅 南,3200 元/月,浦东-临港新城-万科金域澜湾,90.00㎡,南,3室2厅2卫,中楼层                        （8层）,https://sh.lianjia.com/zufang/SH1938907455073288192.html,2025-11-17 19:49:05
17,整租·万达钻石湾 3室2厅 南/北,3600 元/月,浦东-临港新城-万达钻石湾,97.00㎡,南 北,3室2厅2卫,高楼层                        （17层）,https://sh.lianjia.com/zufang/SH1941155295518523392.html,2025-11-17 19:49:05
17,整租·宜浩佳园北区 2室2厅 南,2100 元/月,浦东-临港新城-宜浩佳园北区,82.34㎡,南,2室2厅1卫,低楼层                        （4层）,https://sh.lianjia.com/zufang/SH1827963802000293888.html,2025-11-17 19:49:05
17,整租·万达钻石湾 3室2厅 南,4200 元/月,浦东-临港新城-万达钻石湾,108.00㎡,南,3室2厅2卫,低楼层                        （16层）,https://sh.lianjia.com/zufang/SH1845037435692515328.html,2025-11-17 19:49:05
17,整租·紫菁庭 3室1厅 南/北,2990 元/月,浦东-临港新城-紫菁庭,91.47㎡,南 北,3室1厅1卫,低楼层                        （13层）,https://sh.lianjia.com/zufang/SH1870424506183450624.html,2025-11-17 19:49:05
17,整租·万科金域澜湾 2室1厅 南,3000 元/月,浦东-临港新城-万科金域澜湾,75.12㎡,南,2室1厅1卫,低楼层                        （8层）,https://sh.lianjia.com/zufang/SH1885661875056672768.html,2025-11-17 19:49:05
17,整租·东宸源著 4室2厅 复式 南,4830 元/月,浦东-临港新城-东宸源著,120.00㎡,南,4室2厅2卫,低楼层                        （4层）,https://sh.lianjia.com/zufang/SH1940450907665727488.html,2025-11-17 19:49:05
17,整租·碧云壹零 4室2厅 南/北,4830 元/月,浦东-临港新城-碧云壹零,229.32㎡,南 北,4室2厅3卫,中楼层                        （6层）,https://sh.lianjia.com/zufang/SH1941061090985115648.html,2025-11-17 19:49:05
17,整租·中建御湖澜庭 3室2厅 南/北,3200 元/月,浦东-临港新城-中建御湖澜庭,89.00㎡,南 北,3室2厅1卫,中楼层                        （18层）,https://sh.lianjia.com/zufang/SH1924732833729871872.html,2025-11-17 19:49:05
17,整租·临港十七区 1室1厅 南,1500 元/月,浦东-临港新城-临港十七区,41.07㎡,南,1室1厅1卫,中楼层                        （21层）,https://sh.lianjia.com/zufang/SH2086016871475183616.html,2025-11-17 19:49:05
17,整租·滴水湖馨苑二期 4室2厅 南/北,7800 元/月,浦东-临港新城-滴水湖馨苑二期,182.21㎡,南 北,4室2厅2卫,低楼层                        （5层）,https://sh.lianjia.com/zufang/SH2072549414580256768.html,2025-11-17 19:49:05
17,整租·保利玲珑公馆 4室2厅 南/北,4500 元/月,浦东-临港新城-保利玲珑公馆,111.91㎡,南 北,4室2厅2卫,中楼层                        （11层）,https://sh.lianjia.com/zufang/SH1897851220345749504.html,2025-11-17 19:49:05
17,整租·绿地蓝海庭 1室1厅 南/北,2000 元/月,浦东-临港新城-绿地蓝海庭,52.15㎡,南 北,1室1厅1卫,中楼层                        （5层）,https://sh.lianjia.com/zufang/SH2101614546899697664.html,2025-11-17 19:49:05
17,整租·宜浩佳园南区 2室1厅 南/北,1950 元/月,浦东-临港新城-宜浩佳园南区,76.00㎡,南 北,2室1厅1卫,低楼层                        （4层）,https://sh.lianjia.com/zufang/SH2100970270687756288.html,2025-11-17 19:49:05
17,整租·绿地东岸涟城 2室1厅 南,2180 元/月,浦东-临港新城-绿地东岸涟城,51.35㎡,南,2室1厅1卫,中楼层                        （11层）,https://sh.lianjia.com/zufang/SH2099786691618275328.html,2025-11-17 19:49:05
17,整租·港城悦璟 3室2厅 南/北,2800 元/月,浦东-临港新城-港城悦璟,90.41㎡,南 北,3室2厅2卫,低楼层                        （8层）,https://sh.lianjia.com/zufang/SH2100087116137496576.html,2025-11-17 19:49:05
17,整租·滴水湖馨苑二期 3室2厅 南,2800 元/月,浦东-临港新城-滴水湖馨苑二期,88.75㎡,南,3室2厅1卫,高楼层                        （5层）,https://sh.lianjia.com/zufang/SH2100486701917929472.html,2025-11-17 19:49:05
17,整租·绿地临港家园（海洋小区） 3室1厅 南/北,2800 元/月,浦东-临港新城-绿地临港家园（海洋小区）,102.97㎡,南 北,3室1厅1卫,高楼层                        （13层）,https://sh.lianjia.com/zufang/SH2100620954370572288.html,2025-11-17 19:49:05
17,整租·临港十七区 1室1厅 东南,1850 元/月,浦东-临港新城-临港十七区,53.08㎡,东南,1室1厅1卫,高楼层                        （21层）,https://sh.lianjia.com/zufang/SH2100796165518786560.html,2025-11-17 19:49:05
17,整租·临港十七区 1室1厅 南,1666 元/月,浦东-临港新城-临港十七区,41.07㎡,南,1室1厅1卫,中楼层                        （21层）,https://sh.lianjia.com/zufang/SH2101335904634273792.html,2025-11-17 19:49:05
17,整租·保利玲珑公馆 3室2厅 南/北,2800 元/月,浦东-临港新城-保利玲珑公馆,88.88㎡,南 北,3室2厅2卫,高楼层                        （14层）,https://sh.lianjia.com/zufang/SH2101508379741519872.html,2025-11-17 19:49:05
17,整租·临港十七区 2室1厅 南,2000 元/月,浦东-临港新城-临港十七区,47.21㎡,南,2室1厅1卫,高楼层                        （15层）,https://sh.lianjia.com/zufang/SH1876976007219511296.html,2025-11-17 19:49:05
17,整租·海滨时代大厦 2室1厅 南,2200 元/月,浦东-临港新城-海滨时代大厦,57.57㎡,南,2室1厅1卫,低楼层                        （10层）,https://sh.lianjia.com/zufang/SH1836804845177143296.html,2025-11-17 19:49:05
17,整租·临港十七区 1室1厅 南,1500 元/月,浦东-临港新城-临港十七区,42.50㎡,南,1室1厅1卫,高楼层                        （21层）,https://sh.lianjia.com/zufang/SH2101663401997500416.html,2025-11-17 19:49:05
17,整租·保利铃兰公馆 3室2厅 南/北,2800 元/月,浦东-临港新城-保利铃兰公馆,89.71㎡,南 北,3室2厅2卫,高楼层                        （8层）,https://sh.lianjia.com/zufang/SH2090430518729375744.html,2025-11-17 19:49:05
17,整租·临港新世界休闲广场 1室1厅 东,1680 元/月,浦东-临港新城-临港新世界休闲广场,45.00㎡,东,1室1厅1卫,中楼层                        （9层）,https://sh.lianjia.com/zufang/SH1968529845797257216.html,2025-11-17 19:49:05
17,整租·中建玖海云天 3室2厅 南,3045 元/月,浦东-临港新城-中建玖海云天,99.31㎡,南,3室2厅2卫,中楼层                        （17层）,https://sh.lianjia.com/zufang/SH1968552209381588992.html,2025-11-17 19:49:05
17,整租·龙光·天曜 3室2厅 南,3300 元/月,浦东-临港新城-龙光·天曜,94.00㎡,南,3室2厅2卫,中楼层                        （18层）,https://sh.lianjia.com/zufang/SH1970867560584839168.html,2025-11-17 19:49:05
17,整租·宜浩佳园北区 2室1厅 南/北,2600 元/月,浦东-临港新城-宜浩佳园北区,82.00㎡,南 北,2室1厅1卫,中楼层                        （4层）,https://sh.lianjia.com/zufang/SH1962869734529564672.html,2025-11-17 19:49:05
19,整租·碧桂园浦东星作 2室2厅 复式 南,3300 元/月,浦东-泥城镇-碧桂园浦东星作,108.11㎡,南,2室2厅3卫,高楼层                        （3层）,https://sh.lianjia.com/zufang/SH2015670858516791296.html,2025-11-17 19:49:11
19,整租·南行旺苑 2室2厅 南/北,2500 元/月,奉贤-奉贤金汇-南行旺苑,91.00㎡,南 北,2室2厅1卫,高楼层                        （18层）,https://sh.lianjia.com/zufang/SH2099737763988373504.html,2025-11-17 19:49:11
19,整租·罗家锦苑 2室2厅 南,6800 元/月,青浦-徐泾-罗家锦苑,95.00㎡,南,2室2厅1卫,中楼层                        （14层）,https://sh.lianjia.com/zufang/SH2095494683496022016.html,2025-11-17 19:49:11
19,整租·金地艺境(宝山) 3室2厅 南/北,6200 元/月,宝山-上大-金地艺境(宝山),120.52㎡,南 北,3室2厅2卫,低楼层                        （32层）,https://sh.lianjia.com/zufang/SH2063565032695791616.html,2025-11-17 19:49:11
19,整租·东汉阳路427弄 2室1厅 南,5500 元/月,虹口-北外滩-东汉阳路427弄,70.06㎡,南,2室1厅1卫,高楼层                        （7层）,https://sh.lianjia.com/zufang/SH2095822048034029568.html,2025-11-17 19:49:11
19,整租·双桥小区 3室1厅 南,5300 元/月,浦东-金桥-双桥小区,75.10㎡,南,3室1厅1卫,中楼层                        （6层）,https://sh.lianjia.com/zufang/SH2093720479394168832.html,2025-11-17 19:49:11
19,整租·金鼎公寓(普陀) 2室1厅 南,6500 元/月,普陀-万里-金鼎公寓(普陀),88.11㎡,南,2室1厅1卫,低楼层                        （6层）,https://sh.lianjia.com/zufang/SH2092454004511473664.html,2025-11-17 19:49:11
19,整租·港机新村 1室1厅 南,3800 元/月,浦东-南码头-港机新村,36.23㎡,南,1室1厅1卫,低楼层                        （6层）,https://sh.lianjia.com/zufang/SH2095822460296364032.html,2025-11-17 19:49:11
